-9
-58
343
208
47
-77
-56
22
20
-21
-8
-113
16
120
-176
115
110
67
-93
121
48
-137
233
-191
178
327
341
-34
-83
415
88
-187
33
190
-151
168
-312
-17
-50
29
-191
131
-340
150
-8
82
-35
21
-199
74
77
12
-118
-135
218
132
140
-17
169
-126
70
-46
122
183
-119
23
